00ivI,2r2rk1/1p2b1p1/p2p1n1p/P2qpQ2/8/2P1BP2/1P1N2PP/3R1RK1 b - - 0 21,d5a5 f5e6 g8h7 e6e7,1153,78,95,6938,advantage fork middlegame short,https://lichess.org/wdThMmrO/black#42
00iyx,2kr1b1r/pp3ppp/2p1pq2/6B1/2P3Q1/7P/P4PP1/1R3RK1 b - - 3 19,f6g6 g5d8 g6g4 h3g4,919,76,99,978,advantage middlegame short,https://lichess.org/vut9HU3T/black#38
00j9Q,rnb2r1k/2q2p1p/p2p1bp1/1p2pN2/4P1QN/3B3R/PPP2PPP/R5K1 b - - 1 19,g6f5 h4f5 c8f5 g4f5,2127,75,91,2654,advantage middlegame short,https://lichess.org/SalKpiT9/black#38
00jHX,6k1/2b3pn/1p5p/2p1N1n1/8/P1BP2PP/2b1NP1K/5B2 w - - 3 37,e2f4 c7e5 c3e5 g5f3 h2g2 f3e5,1380,73,96,6090,advantage fork long middlegame,https://lichess.org/SvujXQY8#73
00jIG,8/2p5/2B2k2/pp6/2bP1K2/P1P5/1P5p/8 w - - 0 47,c6e4 f6e6 f4g3 c4d5 g3h2 d5e4,2262,75,53,134,bishopEndgame crushing endgame long,https://lichess.org/810w8Q0F#93
00jNk,7r/2Q2pb1/3ppk1p/5Bp1/3P4/1N2P1P1/Pr2qPP1/R5KR w - - 6 29,c7d6 e2f2 g1h2 f2g2,1228,76,93,2290,fork mate mateIn2 middlegame short,https://lichess.org/aOJ6ffu5#57
00jPH,1k1r3r/1b1p1p2/p3p3/1p2Pn2/3n2Np/P1Q5/1P3PPP/1B2NRK1 w - - 2 26,b1f5 d4e2 g1h1 e2c3,1287,75,96,5999,advantage fork middlegame short,https://lichess.org/01iokLOA#51
00jXD,3r2k1/p4pp1/1bN2q1p/8/Q3p3/P3P2P/5PP1/2R3K1 b - - 5 31,d8c8 c6e7 f6e7 c1c8,962,90,93,281,crushing discoveredAttack endgame short,https://lichess.org/JvQRcqwH/black#62
00jmi,r3k2r/pp2bpp1/2pqnnp1/3pN1B1/3P2PP/2N5/PPP1QP2/2K1R2R b kq - 2 15,e6g5 h4g5 h8h1 e1h1,1382,115,41,19,advantage middlegame short,https://lichess.org/9QAXaeaN/black#30
00jxj,2kr4/2p3pp/1pP1p2q/pr6/4RP2/Q4P2/PB1p1K1P/3R4 w - - 3 29,f2g2 b5h5,1998,77,51,84,crushing middlegame oneMove,https://lichess.org/8ImwhPxu#57
00k4u,r2b2r1/p2P1p2/1pNQ1p1k/6qp/5R2/P2B3P/1P3PP1/6K1 w - - 2 28,c6d8 g5g2,1070,194,100,20,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/wDp8QswW#55
00k6k,r2q1rk1/p1p1bpp1/2p1bn1p/8/2Pp3B/1PNBPP2/P5PP/R2Q1RK1 w - - 0 14,e3d4 d8d4 h4f2 d4c3,1056,76,84,191,advantage fork opening short,https://lichess.org/JsKisVgT#27
00kCm,2r3k1/3n1pp1/pq2r1p1/2p5/3b4/BP5P/P2N1PP1/R1Q1R1K1 w - - 0 23,a3b2 e6e1 c1e1 d4b2 d2c4 b6f6 c4b2 f6b2,1834,73,93,5126,advantage middlegame veryLong,https://lichess.org/gGz3J9oc#45
00kDo,8/5ppk/6qp/P1p1p3/2B4Q/1P2PbP1/5P1P/6K1 w - - 1 37,a5a6 g6b1 c4f1 f3e2 h4h3 e2a6,1842,75,86,674,advantage endgame long pin,https://lichess.org/dYy9DNqE#73
00kF8,1k6/1p6/8/4r1n1/6P1/6QP/PPPK4/4r3 w - - 9 42,h3h4 g5e4 d2e1 e4g3,1186,75,95,1571,advantage discoveredAttack endgame fork short,https://lichess.org/BRKJV5qW#83
00kQE,1rb3k1/p5pp/1p6/3R4/2B1p3/8/PP3rPP/1K5R b - - 1 26,g8h8 d5d8 f2f8 d8f8,600,83,96,528,backRankMate endgame mate mateIn2 short,https://lichess.org/X9v1Mn91/black#52
00kRi,2r1kb1r/p1q2ppp/2p1p3/3pPbP1/Q2P3P/2R2P2/PP1N4/R1B1K3 w Qk - 3 20,c3c6 c7c6 a4c6 c8c6,739,101,81,340,crushing middlegame short,https://lichess.org/KE2mWPfP#39
00kXF,6rr/p1k1qp2/Ppn1p3/3pP1b1/QP1n1NNp/3P3P/3B2PK/1R2R3 b - - 2 32,c7b8 b4b5 g5f4 d2f4 g8g4 h3g4,1721,75,94,235,crushing long middlegame,https://lichess.org/y2IIeAMQ/black#64
00kZF,r3r3/1p1n2pk/2p1pq1p/2P5/1p2R3/P2Q1N1P/5PP1/R5K1 b - - 1 24,f6a1 e4e1 h7h8 e1a1,1349,75,92,1400,crushing discoveredAttack middlegame short,https://lichess.org/7skMhb04/black#48
00kbs,3r4/pp4pk/2pR2pp/2P5/5nr1/5R2/PPB2P1K/8 b - - 6 34,d8e8 f3f4 g4f4 c2g6 h7g8 g6e8,1602,83,77,58,advantage deflection endgame fork long,https://lichess.org/AZ4bw2mL/black#68
00km1,1R3rk1/p2q1ppp/3bpn2/3p4/Q2P4/2N3P1/P3PP1P/2B2RK1 b - - 0 17,d7a4 b8f8 g8f8 c3a4,1436,74,93,429,crushing intermezzo middlegame short,https://lichess.org/W2y2Akcv/black#34
00l1z,8/8/2p5/7R/2B4P/KP2knp1/P1P5/8 w - - 0 45,h5g5 f3g5 h4g5 g3g2,1278,75,89,242,advancedPawn advantage endgame master short,https://lichess.org/rxdwGjw0#89
00l68,3k2Q1/q7/3pB1p1/2pP1p2/2P2P2/rp2PK1P/8/8 b - - 2 37,d8c7 g8c8 c7b6 c8c6 b6a5 c6b5,1649,192,100,13,endgame long mate mateIn3,https://lichess.org/jJLdwY9R/black#74
00lG8,1r2b1k1/5ppp/1r2p3/2Q5/p3P3/5P2/P1P3PP/2KR4 w - - 5 26,d1d8 b6b1 c1d2 b8d8,1274,76,73,188,advantage endgame short,https://lichess.org/5GuRg1Gx#51
00lJm,5r1k/ppp1nBp1/3pN3/7p/3P3P/2P2RK1/PP3QP1/1q5r b - - 6 26,f8f7 f3f7 b1d3 f2f3,2227,82,90,598,advantage hangingPiece middlegame short,https://lichess.org/iXsE09XZ/black#52
00lPH,5r1k/ppp3pp/1bp2rq1/4B3/Q1BP4/2P4b/PP1N2PK/4R2R w - - 0 21,e5g3 h3g2 h1f1 g2f1,2096,92,63,23,crushing middlegame short,https://lichess.org/IO95HyLK#41
00lhJ,3q3k/3n4/3PQ2p/p3P1r1/P1P4b/2N1p2P/1r6/R5RK b - - 1 32,d7e5 e6h6 h8g8 h6h4 b2h2 h1h2 e5f3 h2h1 f3h4 g1g5,2462,77,83,169,crushing fork middlegame veryLong,https://lichess.org/kllp2DcO/black#64
00m4W,r2qk1nr/pb1p3p/1pn2pp1/2b1p3/2BNPP2/4B3/PPP3PP/RN1Q1RK1 w kq - 0 11,d4c6 c5e3,1563,84,71,50,advantage hangingPiece kingsideAttack middlegame oneMove,https://lichess.org/MymXEoRQ#21
00mKK,r1bq1k1r/pp3pbp/4Pnp1/nB6/8/2N2N2/PP3PPP/R1BQR1K1 b - - 0 13,d8d1 e6e7 f8g8 e1d1,1902,76,78,123,advancedPawn crushing intermezzo opening short,https://lichess.org/8r5AZVRA/black#26
00mLw,r5k1/p5pp/1p2b2r/3p4/2pQ1P1q/2P1P2P/P1P1B1P1/R5K1 b - - 0 25,e6h3 d4d5 h3e6 d5a8,1208,78,82,165,advantage fork middlegame short,https://lichess.org/b5bclKA7/black#50
00mRr,8/2Q2kpp/1p1p2r1/1PnN4/2P1n3/6P1/1r3PK1/8 b - - 6 41,f7e6 c7e7 e6f5 d5e3,1794,76,94,5609,endgame mate mateIn2 short,https://lichess.org/0dpg8xr1/black#82
00mca,1Q5r/p3nkpp/3p2q1/3P4/4P3/B1r2B1b/P4PPP/R4RK1 w - - 2 20,b8h8 c3f3 g2g3 f3a3,2193,79,86,299,crushing middlegame pin short,https://lichess.org/EIg6vKLO#39
00mg9,1r1r3k/2q1b1pp/p7/3Q2pP/3B4/Pp6/1P3P2/1K1N2RR w - - 1 28,d5e5 c7c2 b1a1 c2c1,1508,75,73,118,mate mateIn2 middlegame queensideAttack short,https://lichess.org/LvqtEXMe#55
00mvr,7r/ppp1Nk1p/2n5/8/8/2P2pP1/P6P/R1Br1BK1 b - - 0 20,f7e7 c1g5 e7e6 a1d1,1096,81,91,154,crushing discoveredAttack endgame master short,https://lichess.org/R3FdESiy/black#40
00n6z,r2Rrk1q/p3Np2/1pp5/8/P1Q1P1pP/2P2P2/1P3bP1/3R3K w - - 5 34,d8a8 h8h4,1206,75,83,189,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WrP84lz1#67
00nCh,3r1rk1/ppp2pp1/8/3nP3/2PPN1q1/3Q4/PP6/5K1R b - - 0 24,d5f4 e4f6 g7f6 d3h7,1171,74,99,2630,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/VIoIroOG/black#48
00nFD,r4rk1/p1q2pb1/2p1b1pp/3np3/2B1N2P/4BP2/PPP3P1/2KRQ2R w - - 0 16,g2g4 d5e3 c4e6 e3d1,1090,75,96,1399,advantage master middlegame short,https://lichess.org/FeP6qhNK#31
00nHy,r2q1rk1/p4pbp/1pp1p1p1/4n3/2PpN3/1P4P1/PB2PP1P/1R1Q1RK1 w - - 0 16,d1d4 e5f3 e2f3 g7d4,1329,74,88,780,crushing discoveredAttack middlegame short,https://lichess.org/nKLwXxuX#31
00nQp,r5k1/pp1qrppp/2nb1n2/6N1/3P1p2/2P5/PPQN2PP/R1B2RK1 w - - 4 15,d2e4 f6e4 c2e4 e7e4,838,90,95,865,crushing middlegame short,https://lichess.org/M8VH9NaD#29
00nS6,r4rk1/5ppp/p1p2b2/3q1b2/8/5N1P/PP2QPP1/R1B1R1K1 b - - 1 19,f8e8 e2e8 a8e8 e1e8,637,96,84,110,backRankMate mate mateIn2 middlegame short,https://lichess.org/yDIcwjff/black#38
00nUh,5rk1/p4pp1/1p4rp/2p1P3/3p1P2/P2PnP2/2P2R1P/2B1R2K b - - 4 25,e3g2 f2g2 g6g2 h1g2,1698,164,-49,9,advantage endgame short,https://lichess.org/8xUXz45H/black#50
00nZE,r1b1r1k1/pp1p1p1Q/2n2Bp1/2p1qp2/2B1P3/3P1R2/PPP3PP/R5K1 b - - 0 16,g8h7 f3h3 h7g8 h3h8,1063,75,100,202,mate mateIn2 middlegame short,https://lichess.org/E33kjLxE/black#32
00nji,3R2k1/5pp1/2b4p/2b5/p1P5/P4P1P/6P1/5K2 b - - 4 36,g8h7 d8c8 c5a3 c8c6,1058,75,91,977,advantage endgame short,https://lichess.org/ZaRB691n/black#72
00nlD,1r2r3/pp3pk1/2pp2p1/1P2p2p/2P1N1nq/3PP3/P2Q1PB1/1R3RK1 w - - 0 23,e4g3 h4h2,1015,77,91,415,master mate mateIn1 middlegame oneMove,https://lichess.org/gFXDvLri#45
00ns1,5rk1/pp5p/2p1P1p1/3pN3/5r2/2P4Q/PP4PP/R4q1K w - - 2 25,a1f1 f4f1,600,99,43,56,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/9IfhjtAA#49
00nxI,r3kbnr/p2n2pp/2pp2q1/4P2b/2P1Pp2/P1N2N1P/4BP1R/1RBQK3 b kq - 0 21,d7e5 f3e5 g6g1 e1d2 g1d1 e2d1,1844,76,91,401,advantage long middlegame,https://lichess.org/37X7my2n/black#42
00o3m,2r2r2/1b4pk/p4q1p/2p2p1Q/4pP2/2P1R2N/PP4PP/2R3K1 b - - 4 32,f6g6 h3g5 g6g5 f4g5,1476,79,76,50,crushing middlegame pin short,https://lichess.org/kWotu96y/black#64
00o5f,4r3/2R3pk/1n2p2p/p6N/6PP/8/P7/6K1 b - - 0 40,e8g8 h5f6 h7h8 f6g8,1276,78,80,308,advantage endgame pin short,https://lichess.org/dsUoBkKG/black#80
00o7c,2r3k1/p4ppp/1pb1pq2/1P6/2Q1PP2/6P1/P5BP/2R3K1 b - - 0 24,c6b7 c4c8 b7c8 c1c8 f6d8 c8d8,600,103,95,325,backRankMate endgame long mate mateIn3,https://lichess.org/3D9Cq2HT/black#48
00o9U,r1b2r2/pp2bpkp/1qn1p2p/3pP3/3P4/5N2/PP1QBPPP/R3KN1R w KQ - 6 12,f1g3 e7b4 e1c1 b4d2,1118,90,88,27,crushing master middlegame pin short,https://lichess.org/0UQd6mHW#23
00oOp,5rk1/p3ppbp/bq3np1/3p4/3P4/1BN2Q2/PrPB1PPP/R3K2R w KQ - 4 15,c3d5 f6d5 f3d5 g7d4,2316,80,89,147,crushing discoveredAttack middlegame short,https://lichess.org/hkM4TRId#29
00oSB,8/8/p1p5/1pKp3k/3P2p1/P1Q3P1/1Pq5/8 b - - 21 59,c2c3 b2c3 h5g6 c5c6,1187,76,86,137,crushing endgame short,https://lichess.org/tpQXCjFQ/black#118
00oXF,3r1rk1/1p3p1p/p1q1b1p1/4P2P/2p2P2/P5R1/2Q1B1P1/3R2K1 b - - 1 25,e6f5 c2f5 d8d1 e2d1,1640,74,85,286,crushing middlegame pin short,https://lichess.org/UNhxKWVR/black#50
00ob0,r4rk1/4qp2/p2p2np/1p3b1Q/2p1P3/2P5/PPB3PP/RN2R1K1 b - - 0 20,e7h4 h5h4 g6h4 e4f5,1726,77,81,57,crushing middlegame short,https://lichess.org/ExMdF7mp/black#40
00obu,4rr1k/p1p3p1/1p1p2qp/2nQ4/2P4P/P3R1B1/1P3PP1/2K1R3 w - - 7 24,h4h5 c5b3 e3b3 e8e1,1745,77,86,576,crushing deflection middlegame queensideAttack short,https://lichess.org/rMq73cyo#47
00ohT,6rk/3R3p/4P2r/1p3p2/p7/P1P5/1P3RpK/4Q3 w - - 1 42,h2g1 h6h1,600,89,70,105,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/oJJZtqYa#83
00onZ,3r4/ppq3kp/2p1Qpp1/2P1b3/1P1rRp2/P4P1P/2B3P1/4R1K1 b - - 6 31,c7d7 e4e5 f6e5 e6e5 g7g8 c2b3,1908,76,74,561,advantage long middlegame,https://lichess.org/GKpRcTKl/black#62
00ouR,5rk1/5ppp/P2p4/3P3n/P3P3/b4P2/B3N1PP/1R4K1 w - - 2 27,b1b6 a3c5 g1f1 c5b6,908,85,38,48,advantage endgame fork short,https://lichess.org/pNbGlxRb#53
00p5I,2r4r/1b4k1/2q1p1p1/2p5/1p1pR1QP/pP1P1PP1/P1P5/4R1K1 b - - 0 30,h8h6 e4e6 c6f3 e6e7 g7f8 e1f1 f3f1 g1f1 f8e7 g4g5 e7d7 g5h6,2054,76,96,3268,advantage fork master masterVsMaster middlegame pin veryLong,https://lichess.org/GErJ3bwZ/black#60
00p7R,2r3k1/R1r2qp1/4p2p/3p1p2/3P4/2P3QP/5PP1/R5K1 w - - 7 35,a1a6 c7a7 a6a7 f7a7,1258,76,89,400,crushing endgame short,https://lichess.org/IblxSC2D#69
00p93,1k1r1b1r/n1p3p1/p5p1/1pn1P3/P2B2Pq/2P2Q1P/1PB1K3/R6R b - - 0 24,c5e6 d4a7 b8a7 a4b5 d8d2 e2d2,2072,74,95,4580,crushing long middlegame pin queensideAttack,https://lichess.org/TAw4No8T/black#48
00pBn,7R/8/8/P5p1/5k2/1KP3r1/7p/8 b - - 1 51,g3g2 a5a6 g2e2 a6a7,1463,74,93,142,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/rQFsqHTR/black#102
00pER,r2q1rk1/4N1bp/p2p2p1/2p3N1/Pp4P1/1Q5P/1P1n1P2/5RK1 b - - 0 21,g8h8 b3g8 f8g8 g5f7,1558,86,90,3106,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,https://lichess.org/cQjDrt9I/black#42
00pEZ,2kr2r1/ppq1bbBQ/2p1p3/2npP3/8/2P2N2/PPB2PPP/R4RK1 w - - 3 21,g7f6 e7f6 e5f6 g8h8,1703,74,95,3491,advantage middlegame short,https://lichess.org/0rpW3mrV#41
00pRN,r3r1k1/1p3p1p/p1pq2p1/3pNn2/3P2b1/1PPQ4/P1B2PPP/R3R1K1 b - - 3 27,f5g7 e5g4 e8e1 a1e1,1377,80,72,96,advantage hangingPiece middlegame short,https://lichess.org/2VmMkxXp/black#54
00pSv,5k2/5p1p/6p1/1p2q3/2p1p1n1/1P2P3/P1R1QPPP/6K1 w - - 0 26,e2g4 e5a1 c2c1 a1c1 g4d1 c1d1,1020,93,86,29,backRankMate endgame long mate mateIn3,https://lichess.org/AE7pbh2M#51
00pVS,r1b1kbnN/ppp3pp/3p4/8/8/2NP4/PPP4P/R2QKBq1 b Qq - 3 15,c8h3 d1h5 g7g6 h5h3,1183,83,100,38,advantage fork middlegame short,https://lichess.org/l88Pda6c/black#30
00pYK,2r3k1/1p2n1p1/p2b2r1/3q1pPQ/3Pp1P1/1P2B2R/P6P/5RK1 b - - 0 22,c8f8 h5h7 g8f7 g4f5 f7e8 f5g6 f8f1 g1f1,1388,255,100,7,equality kingsideAttack middlegame trappedPiece veryLong,https://lichess.org/1B6oNZCt/black#44
00pmn,8/P6p/6p1/1k6/3pq3/1PP5/6PP/3Q2K1 w - - 0 35,d1d4 e4e1,972,76,95,1597,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/KY5B8aXb#69
00pny,3r2rk/p3b2p/2n2p2/2pnNPPq/1p1p3P/3P1Q2/PPP3B1/R1B1R1K1 b - - 0 24,h5h4 e5f7 h8g7 e1e4,2610,100,82,143,crushing fork master middlegame short,https://lichess.org/dxcSKEfa/black#48
00pqF,4R3/R6p/Pp1q2pk/1Pp2r2/3r4/3P1p1P/2P2PK1/4Q3 w - - 0 43,g2h1 d4h4 e1e3 d6f4 e3f4 f5f4 h1g1 h4h3 e8e4 f4f5 e4g4 f5e5 g1f1 e5e2 g4g3 h3h1,2423,93,66,29,advantage defensiveMove endgame master quietMove veryLong,https://lichess.org/lQ3NULlh#85
00puq,4r3/1k3pbp/1pp1q3/p3Npp1/P2P2n1/2PQ4/1P3PPP/2N1R1K1 w - - 6 33,e5f3 e6e1 f3e1 e8e1 d3f1 e1f1,1023,101,93,222,crushing fork long middlegame,https://lichess.org/mp138SCG#65
00q7m,5k2/7q/4Q3/1p6/6P1/8/6K1/8 w - - 1 62,e6f5 h7f5 g4f5 b5b4 g2f1 b4b3 f1e1 b3b2,1660,75,93,793,advancedPawn crushing endgame queenEndgame quietMove veryLong,https://lichess.org/Upkn0VQ1#123
00q8C,1rb3k1/p2q2bp/2p4r/2P1p1p1/3pPp2/1P1P1P2/PB1NN1nP/1R2QRK1 w - - 0 22,g1g2 d7h3 g2g1 h3h2,940,76,100,406,mate mateIn2 middlegame short,https://lichess.org/yArItGfX#43
00qJM,2R5/p4ppk/1p6/6Q1/8/7P/q4PPK/4r3 b - - 0 35,a2e6 g5h5 e6h6 h5f7,1974,92,81,39,crushing deflection endgame short,https://lichess.org/vYicdpKj/black#70
00qMd,4r1kb/3q1p1p/1p1p1PpB/p2P4/2Pp4/6Q1/1P4PP/5RK1 b - - 2 26,e8e3 h6e3 d4e3 g3e3,1597,75,83,113,crushing endgame short,https://lichess.org/Q8kfKCl5/black#52
00qX2,1r2r2k/Q1R4p/4q1p1/4Bb2/8/8/PP3PPP/3R2K1 b - - 0 28,e6e5 c7h7 h8g8 a7f7,1648,207,100,8,mate mateIn2 middlegame short,https://lichess.org/aDxQAOeN/black#56
00qaU,r1b1r1k1/ppQ2pqp/8/8/4BnPP/5P2/PPP5/2KR3R b - - 0 17,c8e6 c7f4,1412,133,-78,15,advantage hangingPiece middlegame oneMove,https://lichess.org/O2yJUBa8/black#34
00qpU,6k1/5p1p/p5p1/3b4/1pqN1Q2/4R3/PP4PK/2r5 b - - 3 36,c1f1 e3e8 g8g7 d4f5 g7f6 f4e5,2262,91,63,51,crushing endgame long,https://lichess.org/O1NHch2x/black#72
00qqD,r3k2r/ppp2Bp1/2n5/2p1p2p/4P1n1/3P1N1q/PPP2P1N/R3QRK1 b kq - 0 14,e8f7 f3g5 f7g8 g5h3,1023,87,94,285,crushing fork middlegame short,https://lichess.org/SJ9o4Klb/black#28
00rAM,3rr1k1/1p3pq1/p1n1b2p/2b3p1/Q7/P2BPNB1/1P3PPP/R2R2K1 w - - 0 20,b2b4 d8d3 d1d3 g7a1,1769,74,91,1221,advantage deflection middlegame short,https://lichess.org/tkkuVJDA#39
00rB5,2r3k1/4pp2/3p1bp1/1p6/1Pr1P1Q1/P3q1P1/6BP/1R2R2K b - - 4 23,c4c1 g4c8 c1c8 e1e3,1628,73,96,7684,crushing master middlegame short,https://lichess.org/VEaD7zl9/black#46
00rCD,1r4k1/pp3pp1/1b5p/1B3N2/1P2nP1P/P5P1/6K1/2B5 b - - 0 29,b8c8 f5e7 g8f8 e7c8,900,88,77,77,crushing endgame fork short,https://lichess.org/N5DxIuWM/black#58
00rL0,5q2/3r4/P1k2p1p/1p2pNp1/2b1P1P1/2P2P1P/3r2BK/R5Q1 b - - 4 40,f8c5 g1c5 c6c5 a6a7 d7a7 a1a7 c4f1 f5e3 f1g2 e3g2,1750,74,95,1767,advancedPawn advantage middlegame veryLong,https://lichess.org/5qUAn2Jj/black#80
00rNc,1q5r/p3kpp1/2Q1p2p/3pP2P/2n3P1/2N2P2/PrP5/K3R1NR w - - 0 26,g1e2 b2a2 c3a2 b8b2,1709,75,96,7165,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/nyOQHpNP#51
00rYm,2r3k1/R4pp1/1p2p2p/1q2P3/3Pp3/1p2P2P/5QP1/6K1 b - - 1 34,b3b2 f2f7 g8h8 f7g7,1039,76,87,210,endgame mate mateIn2 short,https://lichess.org/qW5kfHMk/black#68
00rYo,8/p1p4p/6p1/2p2k2/2Pb4/1P3P1K/P2RN2P/6r1 b - - 9 35,g1f1 e2g3 f5f4 g3f1,1168,80,94,856,crushing endgame fork master short,https://lichess.org/vcRYB6lg/black#70
00rva,r2qkb1r/pQpbpppp/2n2n2/1N6/2pP4/8/PP2PPPP/R1B1KBNR b KQkq - 2 7,a8b8 b5c7 d8c7 b7c7,1303,75,97,4095,crushing opening short,https://lichess.org/14QnOxb7/black#14
00rx9,3k2q1/pp3pN1/2b5/2pp2Q1/6n1/3P1N2/PbP2PPP/5K2 b - - 3 26,b2f6 g7e6 d8e7 g5g8,1568,75,91,1095,crushing discoveredAttack middlegame short,https://lichess.org/i2mJkkQL/black#52
00rzr,r1b1k1nr/3p1pQp/pp2p2B/2b5/4P3/2NB4/PPP2qPP/R2K3R b kq - 1 11,c5d4 g7f8,1167,79,95,3611,mate mateIn1 middlegame oneMove,https://lichess.org/Fzag1NUq/black#22
00rzv,2k3rr/1pp1n3/p2qp1Bp/3p3Q/8/2N1P2P/PPPP2Rb/R1B2K2 w - - 0 24,g6f7 g8g2 f1g2 d6g3,1090,75,95,418,advantage attraction middlegame short,https://lichess.org/3uLKPpMH#47
00s23,r2q1rk1/1ppb1ppp/1p1p1n2/4p3/1PBnP3/P2P1N1P/2P2PP1/R1BQK2R w KQ - 0 11,c2c3 d7a4 c3d4 a4d1,1711,75,67,161,advantage opening short,https://lichess.org/5BuuOtXQ#21
00s3U,r7/7p/1p1p1kp1/1P2p3/2BpPp2/2nP1P1P/1R3KP1/8 b - - 0 38,a8a2 b2a2 c3a2 c4a2,1860,76,85,344,advantage endgame short,https://lichess.org/SLPNDjCm/black#76
00s9L,2r1r1k1/5pp1/Rb3q1p/1p2p3/3pP3/1N1P1PP1/3Q1P2/2R3K1 b - - 0 25,f6d8 c1c8 d8c8 a6b6,1169,76,87,842,advantage middlegame short,https://lichess.org/QuuF4iDz/black#50
00s9T,8/8/p5pp/2k5/2p4P/2K2P2/P5P1/8 w - - 0 41,g2g4 g6g5 h4g5 h6g5,2174,76,90,658,crushing endgame pawnEndgame short,https://lichess.org/7CRQFCUf#81
00sBK,3r2k1/p4p1p/1p3qp1/3B1b2/8/1Qr1PP1P/P2R1KP1/7R w - - 0 23,d5f7 g8g7 b3c3 f6c3,1845,76,85,76,advantage defensiveMove middlegame short,https://lichess.org/nMNDAjGq#45
00sHx,q3k1nr/1pp1nQpp/3p4/1P2p3/4P3/B1PP1b2/B5PP/5K2 b k - 0 17,e8d7 a2e6 d7d8 f7f8,1762,79,82,69,mate mateIn2 middlegame short,https://lichess.org/yyznGmXs/black#34
00sJ9,r3r1k1/p4ppp/2p2n2/1p6/3P1qb1/2NQR3/PPB2PP1/R1B3K1 w - - 5 18,e3g3 e8e1 g1h2 e1c1 a1c1 f4h6 h2g1 h6c1,2671,105,87,322,advantage attraction fork middlegame sacrifice veryLong,https://lichess.org/gyFeQsOE#35
00sO1,1k1r4/pp3pp1/2p1p3/4b3/P3n1P1/8/KPP2PN1/3rBR1R b - - 2 31,b8c7 e1a5 b7b6 f1d1,991,85,93,274,advantage discoveredAttack master middlegame short,https://lichess.org/vsfFkG0s/black#62
00sXv,8/r4pp1/2k1p2p/8/p2PP3/2K2PP1/6P1/1R6 w - - 1 35,c3b4 a7b7 b4a4 b7b1,1110,77,75,100,crushing endgame rookEndgame short skewer,https://lichess.org/zR7ytIpT#69
00sco,r2q1rk1/pp2bp1b/2p1p2Q/3nP2N/2B5/2P5/PP3PPP/R3R1K1 b - - 2 20,e7g5 h6g7,1154,148,-33,14,mate mateIn1 middlegame oneMove,https://lichess.org/4HkYGyHF/black#40
00slf,1k2Rr2/p1pp4/1p1b4/3Q1pP1/qP3P2/2P4P/6K1/4R3 b - - 5 41,f8e8 e1e8,998,165,-50,13,endgame mate mateIn1 oneMove,https://lichess.org/HpuY1k0j/black#82
00slx,8/6r1/3kpRp1/6Pp/3K1P1P/8/8/8 b - - 0 61,d6e7 d4e5 g7g8 f6e6 e7f7 f4f5,2116,74,93,4877,crushing endgame long rookEndgame,https://lichess.org/usaxh789/black#122
00t8q,r4rk1/1pp2pbp/2n1bnp1/2q1p3/4P3/1NP2PB1/PQ4PP/1KNR1B1R b - - 0 17,c5b6 g3f2 c6d4 c3d4,1705,74,96,3165,advantage middlegame short,https://lichess.org/o3BszNqL/black#34
00tKA,3rr1k1/q3pp1p/p1p3p1/2P3N1/8/5P2/Q5PP/4n2K b - - 0 37,a7c5 a2f7 g8h8 f7h7,1035,95,82,32,endgame mate mateIn2 short,https://lichess.org/SeeUP8Wx/black#74
00tN4,r3r1k1/pp3R2/3p1B1P/2pP1b2/1qn5/2N5/PP2QPP1/2K4R w - - 1 24,f7f8 g8f8 h6h7 f5h7,1982,82,67,39,crushing hangingPiece middlegame short,https://lichess.org/aynNRdBA#47
00tdc,r1bqk1nr/ppppbppp/2n5/8/2P5/4Q3/PP2PPPP/RNB1KBNR w KQkq - 3 5,e3c3 e7b4 c1d2 b4c3,968,80,57,100,crushing opening pin short,https://lichess.org/u6d3aV84#9
00tei,5K2/5p2/1np1kb2/p4p2/PpPP4/1B3P2/1P6/2B5 b - - 4 43,b6d7 f8e8 c6c5 d4d5,1452,75,89,812,crushing endgame master masterVsMaster short,https://lichess.org/kVQ3BvS0/black#86
00tgU,r4rk1/pbpp2p1/1pn3Qp/3N4/3q1N2/3B4/PP3PPP/5RK1 b - - 5 20,c6e5 d5e7 g8h8 g6h7,1713,79,96,4020,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/uRJyPnFa/black#40
00tir,r3r2k/pp1q1pp1/2p1p2B/2Pb4/PP1n2P1/3B3Q/5P1P/2RR2K1 b - - 0 28,f7f5 h6e3 h8g8 e3d4,1836,75,97,7168,crushing discoveredAttack middlegame short,https://lichess.org/IIf3FT00/black#56
00tsE,2rq1k2/5ppp/p7/1p6/5Q2/2P5/P1P2PPP/4RK2 b - - 7 22,c8c3 f4b4 f8g8 b4c3,1194,75,89,1217,crushing endgame fork short,https://lichess.org/I2FQvxn0/black#44
